algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.005456179,2.9781931464174454,17.33333396911621,2022,25,1507,Continuous,36,127,1507,17,trackB1,1153,1912,1153,51,1,13.678487,MaxSatDddLadderRC2,0.008045843,0.013501328,18,44,30,1507
0.0010146500000000002,1.973856209150327,14.800000190734863,87,25,4404,Continuous,37,60,4404,7,trackB2,130,302,130,7,2,2.781764,MaxSatDddLadderRC2,0.000159842,0.001174053,5,5,45,4404
0.0015536679999999998,2.878612716763006,16.799999237060547,136,20,596,Continuous,38,70,596,8,trackB3,276,498,276,6,1,1.912611,MaxSatDddLadderRC2,0.000341581,0.001894783,5,22,42,596
0.08893537000000151,5.77355623100304,15.949999809265137,2246,25,60558,Continuous,39,944,60558,35,trackB4,2788,3799,2788,715,1,92801.464718,MaxSatDddLadderRC2,87.173882885,87.262817604,20,133,96,60558
0.002343769,4.295081967213115,17.799999237060547,136,25,1662,Continuous,40,100,1662,11,trackB5,538,786,538,19,1,3.53268,MaxSatDddLadderRC2,0.001141127,0.003484389,5,34,45,1662
0.000658679,1.7070063694267517,15.199999809265137,93,25,209,Continuous,41,52,209,4,trackB6,105,268,105,3,1,0.751489,MaxSatDddLadderRC2,7.7037e-05,0.000735247,5,1,46,209
0.017528320000000014,3.9801587301587302,15.25,2865,25,56119,Continuous,42,280,56119,19,trackB7,1976,3009,1976,137,1,178.40511,MaxSatDddLadderRC2,0.160535822,0.178063372,24,81,62,56119
0.0034866299999999997,3.194244604316547,13.399999618530273,72,25,1906,Continuous,43,142,1906,10,trackB8,271,444,271,39,2,5.999853,MaxSatDddLadderRC2,0.002454122,0.005929194,5,15,87,1906
0.004932224,4.7969543147208125,13.571428298950195,150,25,8593,Continuous,44,152,8593,13,trackB9,671,945,671,47,3,9.344417,MaxSatDddLadderRC2,0.004370968,0.009302559,7,33,70,8593
0.00077312,1.572192513368984,12.857142448425293,126,25,6912,Continuous,45,48,6912,4,trackB10,99,294,99,7,1,0.862746,MaxSatDddLadderRC2,7.1137e-05,0.000843718,7,2,37,6912
0.011613644,3.9345911949685535,15.399999618530273,3202,25,68844,Continuous,46,192,68844,21,trackB11,2131,3128,2131,74,2,54.372537,MaxSatDddLadderRC2,0.042582296,0.054195341,25,72,45,68844
0.1314341529999865,4.331196581196581,16.214284896850586,970,25,15182,Continuous,47,979,15182,30,trackB12,1304,2027,1304,811,2,289774.504422,MaxSatDddLadderRC2,269.737092529,269.868526024,14,88,79,15182
0.09654504799999586,4.742558326629123,20.931034088134766,5915,33,,Continuous,48,940,12389,19,stationA1,4087,5895,4087,862,1,,MaxSatDddLadderRC2,300.071424728,300.167968729,29,74,2,15307
0.08707831300000635,4.854358974358974,19.0,3735,33,,Continuous,49,881,8462,27,stationA2,3299,4733,3299,802,1,,MaxSatDddLadderRC2,299.916067899,300.003145515,25,75,3,11515
0.07175983399999808,5.187158469945355,22.375,2061,33,3681,Continuous,50,848,3681,19,stationA3,2798,3797,2798,652,1,66663.380599,MaxSatDddLadderRC2,61.676862931,61.748621792,16,103,91,3681
0.008659852999999999,3.75,19.214284896850586,1175,33,3122,Continuous,51,191,3122,17,stationA4,1393,2070,1393,52,1,26.713854,MaxSatDddLadderRC2,0.01789642,0.026555737,14,53,86,3122
0.011968795000000032,3.852320675105485,19.25,876,33,3306,Continuous,52,298,3306,19,stationA5,1227,1826,1227,196,1,314.277403,MaxSatDddLadderRC2,0.301722289,0.313690345,12,55,45,3306
