algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0024183829999999996,2.6142857142857143,12.625,126,33,10,InfiniteSteps180,30,55,10,6,trackA7,24,549,268,55,1,7.500842,SatDddSclTotalizer,0.004997566,0.007415155,8,14,37,10
0.13127973000000281,24.184377838328793,19.88888931274414,4862,33,212,InfiniteSteps180,31,168,212,135,trackA8,6897,26627,14303,168,1,60864.504428,SatDddSclTotalizer,53.883316062,54.014594886,27,160,0,212
0.025157967000000003,6.396593673965937,20.049999237060547,2616,33,75,InfiniteSteps180,32,85,75,28,trackA9,643,5258,3264,85,1,106.702858,SatDddSclTotalizer,0.080970366,0.106127384,20,77,1,75
0.008579448,3.3149606299212597,18.176469802856445,1632,33,49,InfiniteSteps180,33,64,49,15,trackA10,183,2105,1114,64,1,19.70627,SatDddSclTotalizer,0.010899058,0.019477841,17,56,2,49
0.18955124400000045,30.587510271158585,20.482759475708008,6144,33,233,InfiniteSteps180,34,227,233,270,trackA11,11394,37225,18827,227,1,159912.777204,SatDddSclTotalizer,143.042570387,143.232120281,29,219,0,233
0.24995869600002152,41.258038585209,21.714284896850586,6393,33,,InfiniteSteps180,35,277,210,315,trackA12,16564,51325,25981,277,1,,SatDddSclTotalizer,299.94959355,300.19955109,28,273,0,239
0.009974278999999999,2.6791277258566977,17.33333396911621,2022,25,35,InfiniteSteps180,36,68,35,8,trackB1,103,1720,872,68,1,23.967425,SatDddSclTotalizer,0.013809585,0.02378297,18,40,22,35
0.002356418,2.7908496732026142,14.800000190734863,87,25,62,InfiniteSteps180,37,35,62,9,trackB2,42,427,182,35,1,6.723466,SatDddSclTotalizer,0.004245029,0.006600791,5,19,10,62
0.0022667200000000007,3.1271676300578033,16.799999237060547,136,20,4,InfiniteSteps180,38,50,4,13,trackB3,52,541,258,50,1,7.112663,SatDddSclTotalizer,0.004754112,0.007019891,5,20,28,4
0.010500032000000001,3.2796352583586628,15.949999809265137,2246,25,364,InfiniteSteps180,39,44,364,17,trackB4,240,2158,1002,44,1,18.285176,SatDddSclTotalizer,0.007364542,0.017863588,20,35,0,364
0.0026014569999999997,3.1475409836065573,17.799999237060547,136,25,43,InfiniteSteps180,40,56,43,7,trackB5,38,576,309,56,1,7.845294,SatDddSclTotalizer,0.005137002,0.007737499,5,17,33,43
0.0014545969999999997,1.7898089171974523,15.199999809265137,93,25,2,InfiniteSteps180,41,37,2,4,trackB6,6,281,104,37,1,4.496272,SatDddSclTotalizer,0.002960785,0.004413919,5,2,33,2
0.013251755,3.4894179894179893,15.25,2865,25,363,InfiniteSteps180,42,56,363,17,trackB7,265,2638,1350,56,1,28.033966,SatDddSclTotalizer,0.014364504,0.027615426,24,47,0,363
0.001898589,2.20863309352518,13.399999618530273,72,25,45,InfiniteSteps180,43,43,45,6,trackB8,16,307,132,43,1,6.008649,SatDddSclTotalizer,0.003945171,0.005842793,5,11,26,45
0.002031778,3.487309644670051,13.571428298950195,150,25,59,InfiniteSteps180,44,34,59,15,trackB9,97,687,277,34,1,5.484216,SatDddSclTotalizer,0.003334392,0.005365494,7,27,1,59
0.0009112229999999999,1.4171122994652405,12.857142448425293,126,25,41,InfiniteSteps180,45,21,41,3,trackB10,6,265,56,21,1,2.980912,SatDddSclTotalizer,0.001822431,0.002732662,7,2,14,41
0.013634485,3.0716981132075474,15.399999618530273,3202,25,430,InfiniteSteps180,46,51,430,12,trackB11,199,2442,1181,51,1,25.438719,SatDddSclTotalizer,0.01139591,0.025029631,25,41,1,430
0.0043781210000000004,2.155982905982906,16.214284896850586,970,25,174,InfiniteSteps180,47,23,174,18,trackB12,96,1009,295,23,1,7.068677,SatDddSclTotalizer,0.002515057,0.006892421,14,15,0,174
0.04116921100000015,5.720032180209171,20.931034088134766,5915,33,134,InfiniteSteps180,48,79,134,23,stationA1,796,7110,4355,79,1,1278.504787,SatDddSclTotalizer,1.236414435,1.2775828009999999,29,71,0,134
0.08925548199999866,16.264615384615386,19.0,3735,33,111,InfiniteSteps180,49,214,111,78,stationA2,3686,15858,10037,214,1,8400.405931,SatDddSclTotalizer,8.309086021,8.398340536,25,207,0,111
0.013965038999999999,4.453551912568306,22.375,2061,33,56,InfiniteSteps180,50,101,56,19,stationA3,277,3260,2010,101,1,56.302652,SatDddSclTotalizer,0.041926756,0.055890926,16,89,6,56
0.00871926,3.8134057971014492,19.214284896850586,1175,33,33,InfiniteSteps180,51,88,33,17,stationA4,152,2105,1246,88,1,24.232107,SatDddSclTotalizer,0.015303257,0.024021723,14,66,17,33
0.005018160000000001,2.976793248945148,19.25,876,33,36,InfiniteSteps180,52,68,36,13,stationA5,92,1411,747,68,1,11.858811,SatDddSclTotalizer,0.00670016,0.011717666,12,39,23,36
0.004801162999999999,2.7026143790849675,18.625,307,33,19,InfiniteSteps180,53,78,19,15,stationA6,50,827,412,78,2,15.139242,SatDddSclTotalizer,0.010152265,0.014952618,8,25,48,19
0.002827138,2.5904761904761906,12.625,126,33,16,InfiniteSteps180,54,62,16,7,stationA7,24,544,280,61,1,9.146742,SatDddSclTotalizer,0.006224097,0.009050464,8,14,43,16
0.1067892850000014,20.594913714804722,19.88888931274414,4862,33,251,InfiniteSteps180,55,155,251,107,stationA8,5266,22675,12580,155,1,19369.426219,SatDddSclTotalizer,16.058424792,16.165213267,27,147,0,251
0.021768691000000007,5.788321167883212,20.049999237060547,2616,33,75,InfiniteSteps180,56,97,75,24,stationA9,564,4758,2918,97,1,173.050727,SatDddSclTotalizer,0.150752221,0.17251991,20,86,4,75
0.011763851000000002,4.294488188976378,18.176469802856445,1632,33,61,InfiniteSteps180,57,87,61,29,stationA10,368,2727,1547,87,1,36.21343,SatDddSclTotalizer,0.024125112,0.035888238,17,81,0,61
0.13146367699999928,22.253081347576007,20.482759475708008,6144,33,207,InfiniteSteps180,58,163,207,172,stationA11,6732,27082,14320,163,1,41472.260088,SatDddSclTotalizer,37.954434714,38.085897488,29,155,0,207
0.2376111800000018,37.66157556270097,21.714284896850586,6393,33,254,InfiniteSteps180,59,294,254,318,stationA12,14558,46851,24452,294,1,72140.048253,SatDddSclTotalizer,65.17570677,65.413317059,28,286,0,254
0.021763194999999985,6.080996884735202,17.33333396911621,2022,25,42,InfiniteSteps180,60,168,42,28,stationB1,435,3904,2491,167,1,173.05064,SatDddSclTotalizer,0.150866735,0.172628996,18,137,25,42
0.0026481960000000002,3.045751633986928,14.800000190734863,87,25,65,InfiniteSteps180,61,44,65,12,stationB2,49,466,215,44,1,7.761542,SatDddSclTotalizer,0.00494573,0.007593127,5,23,14,65
0.002907109999999999,4.184971098265896,16.799999237060547,136,20,9,InfiniteSteps180,62,54,9,12,stationB3,46,724,447,54,1,8.169016,SatDddSclTotalizer,0.005164527,0.008070642,5,31,19,9
0.028629974000000002,7.319148936170213,15.949999809265137,2246,25,387,InfiniteSteps180,63,113,387,46,stationB4,716,4816,3041,113,1,156.965958,SatDddSclTotalizer,0.127217808,0.155846899,20,104,0,387
0.0038845930000000004,4.879781420765028,17.799999237060547,136,25,44,InfiniteSteps180,64,77,44,20,stationB5,75,893,540,77,1,13.254449,SatDddSclTotalizer,0.009238886,0.013122827,5,32,40,44
0.0014362959999999997,2.031847133757962,15.199999809265137,93,25,5,InfiniteSteps180,65,39,5,4,stationB6,7,319,140,39,1,4.884511,SatDddSclTotalizer,0.003354675,0.004790099,5,3,33,5
0.030223756999999907,6.880952380952381,15.25,2865,25,379,InfiniteSteps180,66,93,379,44,stationB7,816,5202,3145,93,1,1193.118087,SatDddSclTotalizer,1.161849702,1.192072398,24,84,0,379
0.001555397,2.4244604316546763,13.399999618530273,72,25,46,InfiniteSteps180,67,35,46,7,stationB8,16,337,154,35,1,4.461373,SatDddSclTotalizer,0.002816621,0.004370884,5,11,18,46
0.004133421000000001,5.213197969543147,13.571428298950195,150,25,81,InfiniteSteps180,68,57,81,16,stationB9,113,1027,596,57,1,11.694941,SatDddSclTotalizer,0.007373291,0.011506048,7,39,11,81
0.001998654,1.86096256684492,12.857142448425293,126,25,55,InfiniteSteps180,69,59,55,4,stationB10,8,348,131,59,1,6.638894,SatDddSclTotalizer,0.004561397,0.006559232,7,4,49,55
0.04469639999999986,8.265408805031447,15.399999618530273,3202,25,457,InfiniteSteps180,70,123,457,47,stationB11,1305,6571,4003,123,1,1767.87233,SatDddSclTotalizer,1.72151925,1.766214627,25,114,0,457
0.019370467000000002,6.549145299145299,16.214284896850586,970,25,167,InfiniteSteps180,71,99,167,42,stationB12,842,3065,1534,99,1,278.632595,SatDddSclTotalizer,0.258297118,0.277666404,14,91,0,167
