algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.020671441,7.964467005076142,13.571428298950195,150,25,35,InfiniteSteps180,20,66,35,105,origB9,38,1569,501,66,1,33.806477,SatDddSclTotalizer,0.012678005,ok,11.243879,11.243879,33.340051,33.340051,0.033349162,7,24,36,35,1
0.021115162,8.56842105263158,11.375,130,25,34,InfiniteSteps180,21,48,34,105,origB10,33,1628,501,48,1,31.398276000000003,SatDddSclTotalizer,0.009759877,ok,11.264928000000001,11.264928000000001,30.866868,30.866868,0.030874786,8,16,26,34,1
0.13128465,10.567295597484277,15.399999618530273,3202,25,425,InfiniteSteps180,22,115,425,122,origB11,697,8401,2722,115,1,318.346274,SatDddSclTotalizer,0.183819986,ok,11.677437000000001,11.677437000000001,315.091893,315.091893,0.315104347,25,100,6,425,1
0.020449675,4.826923076923077,16.214284896850586,970,25,6,InfiniteSteps180,23,36,6,105,origB12,32,2259,232,36,1,27.990503999999998,SatDddSclTotalizer,0.007051635,ok,11.437018,11.437018,27.492308,27.492308,0.027500935,14,14,19,6,1
0.13112811900000004,12.887369267900242,20.931034088134766,5915,33,60,InfiniteSteps180,24,236,60,133,trackA1,755,16019,8239,235,1,622.12123,SatDddSclTotalizer,0.487441619,ok,618.557382,22.072207,618.557382,429.319722,0.618569465,29,150,79,60,1
0.09455038699999996,15.186666666666667,19.0,3735,33,48,InfiniteSteps180,25,226,48,158,trackA2,748,14807,7757,225,2,587.228124,SatDddSclTotalizer,0.489805904,ok,584.3455730000001,11.920325,584.3455730000001,452.70687300000003,0.584355995,25,142,76,48,1
0.04591381900000001,10.862021857923498,22.375,2061,33,18,InfiniteSteps180,26,127,18,121,trackA3,295,7951,4145,127,1,146.593412,SatDddSclTotalizer,0.099610142,ok,11.728507,11.728507,145.513889,145.513889,0.145523597,16,96,26,18,1
0.032831552,8.623188405797102,19.214284896850586,1175,33,18,InfiniteSteps180,27,122,18,124,trackA4,151,4760,2068,122,1,84.93181299999999,SatDddSclTotalizer,0.051306829,ok,11.490105,11.490105,84.12792400000001,84.12792400000001,0.084138016,14,69,48,18,1
0.025642014,6.827004219409282,19.25,876,33,19,InfiniteSteps180,28,66,19,110,trackA5,92,3236,1100,66,1,47.446289,SatDddSclTotalizer,0.021140083,ok,11.630783000000001,11.630783000000001,46.771486,46.771486,0.046781794,12,41,20,19,1
0.019172706999999997,5.176470588235294,18.625,307,33,11,InfiniteSteps180,29,54,11,103,trackA6,23,1584,372,54,1,28.498053,SatDddSclTotalizer,0.008948334,ok,11.963019000000001,11.963019000000001,28.112463,28.112463,0.028120734,8,13,37,11,1
