algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0038236389999999998,2.704761904761905,12.625,126,33,10,InfiniteSteps180,30,95,10,8,trackA7,277,568,277,10,1,4.679374,MaxSatDddLadderScl,0.00080248,0.004625529,8,13,70,10
0.9606056650000028,48.8047229791099,19.88888931274414,4862,33,,InfiniteSteps180,31,2021,164,448,trackA8,65646,53734,65646,91,59,,MaxSatDddLadderScl,119.051533057,120.012137909,27,1870,0,169
0.012870302,4.736009732360097,20.049999237060547,2616,33,44,InfiniteSteps180,32,152,44,19,trackA9,2279,3893,2279,44,1,28.101682,MaxSatDddLadderScl,0.014982109,0.027851896,20,89,17,44
0.006550426,3.440944881889764,18.176469802856445,1632,33,34,InfiniteSteps180,33,100,34,18,trackA10,1184,2185,1184,20,1,10.886575,MaxSatDddLadderScl,0.004224126,0.010774093,17,49,29,34
0.27360202600000605,39.739523418241575,20.482759475708008,6144,33,,InfiniteSteps180,34,656,107,546,trackA11,54213,48363,54213,107,1,,MaxSatDddLadderScl,120.522787594,120.796388876,29,547,0,154
0.2141629470000055,39.97347266881029,21.714284896850586,6393,33,,InfiniteSteps180,35,544,115,494,trackA12,40583,49727,40583,115,1,,MaxSatDddLadderScl,120.07395158,120.288113776,28,427,0,158
0.0075261619999999994,3.7289719626168223,17.33333396911621,2022,25,20,InfiniteSteps180,36,116,20,25,trackB1,1356,2394,1356,20,1,15.628225,MaxSatDddLadderScl,0.007961647,0.015487234,18,67,27,20
0.001212722,2.215686274509804,14.800000190734863,87,25,26,InfiniteSteps180,37,56,26,5,trackB2,143,339,143,9,2,1.600375,MaxSatDddLadderScl,0.000356885,0.001568956,5,9,35,26
0.001817991,3.2890173410404624,16.799999237060547,136,20,4,InfiniteSteps180,38,67,4,10,trackB3,290,569,290,4,1,2.236117,MaxSatDddLadderScl,0.000398385,0.002215972,5,24,39,4
0.0076423689999999996,3.8951367781155017,15.949999809265137,2246,25,354,InfiniteSteps180,39,106,355,27,trackB4,1366,2563,1366,36,1,18.732533,MaxSatDddLadderScl,0.010934289,0.018576043,20,57,11,355
0.002366498,3.530054644808743,17.799999237060547,136,25,12,InfiniteSteps180,40,89,12,9,trackB5,379,646,379,12,1,3.530662,MaxSatDddLadderScl,0.001126206,0.003492141,5,16,59,12
0.000871612,1.5286624203821657,15.199999809265137,93,25,2,InfiniteSteps180,41,30,2,4,trackB6,61,240,61,2,1,0.959393,MaxSatDddLadderScl,6.9632e-05,0.000940737,5,3,23,2
0.018557492000000002,4.169312169312169,15.25,2865,25,332,InfiniteSteps180,42,185,332,21,trackB7,1763,3152,1763,38,1,59.28174,MaxSatDddLadderScl,0.040402239,0.058959086,24,87,58,332
