algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.031863362000000006,7.0,19.0,3735,33,48,InfiniteSteps180,25,207,48,114,trackA2,2537,6825,2537,48,1,65.27748899999999,MaxSatDddLadderScl,0.033158916,ok,0.065021784,25,81,76,48
0.026245587,6.665300546448087,22.375,2061,33,18,InfiniteSteps180,26,217,18,112,trackA3,2046,4879,2046,18,1,52.985780000000005,MaxSatDddLadderScl,0.026553093,ok,0.052798084,16,75,122,18
0.013731389,5.516304347826087,19.214284896850586,1175,33,18,InfiniteSteps180,27,155,18,111,trackA4,899,3045,899,18,1,23.347692,MaxSatDddLadderScl,0.009489674,ok,0.023220561,14,32,103,18
0.008788852,5.232067510548523,19.25,876,33,19,InfiniteSteps180,28,105,19,107,trackA5,646,2480,646,19,1,14.304736,MaxSatDddLadderScl,0.005412426,ok,0.014200786,12,29,55,19
0.005938752,4.967320261437909,18.625,307,33,11,InfiniteSteps180,29,98,11,104,trackA6,361,1520,361,11,3,9.260422,MaxSatDddLadderScl,0.00316258,ok,0.00910068,8,10,73,11
0.004973616,6.095238095238095,12.625,126,33,10,InfiniteSteps180,30,73,10,103,trackA7,228,1280,228,10,1,7.217452,MaxSatDddLadderScl,0.002175798,ok,0.007148952,8,6,55,10
0.1126105889999991,26.181653042688463,19.88888931274414,4862,33,146,InfiniteSteps180,31,361,146,208,trackA8,15756,28826,15756,73,1,17821.125882,MaxSatDddLadderScl,17.707001069,ok,17.819611042,27,252,34,146
0.028903636999999996,7.854014598540146,20.049999237060547,2616,33,43,InfiniteSteps180,32,214,43,111,trackA9,2816,6456,2816,43,1,63.585316000000006,MaxSatDddLadderScl,0.033922353,ok,0.062825284,20,96,73,43
0.012182826999999999,5.431496062992126,18.176469802856445,1632,33,33,InfiniteSteps180,33,103,33,107,trackA10,884,3449,884,19,1,20.143327,MaxSatDddLadderScl,0.007775024,ok,0.019957318,17,32,50,33
0.08762159100000133,31.29087921117502,20.482759475708008,6144,33,,InfiniteSteps180,34,272,95,224,trackA11,18451,38081,18451,95,1,123518.391784,MaxSatDddLadderScl,123.429131529,timeout,123.516752358,29,176,0,2147483647
0.07502231899999856,27.368167202572348,21.714284896850586,6393,33,,InfiniteSteps180,35,237,98,211,trackA12,16276,34046,16276,98,1,121973.96939099999,MaxSatDddLadderScl,121.897460185,timeout,121.972481784,28,138,0,2147483647
0.013529873000000001,6.093457943925234,17.33333396911621,2022,25,14,InfiniteSteps180,36,94,14,110,trackB1,1138,3912,1138,14,1,21.633515,MaxSatDddLadderScl,0.007912551,ok,0.021441939,18,40,38,14
0.003970765,5.30718954248366,14.800000190734863,87,25,26,InfiniteSteps180,37,85,26,105,trackB2,121,812,121,26,2,6.109157,MaxSatDddLadderScl,0.002058827,ok,0.006028809,5,3,53,26
0.004305081,6.104046242774566,16.799999237060547,136,20,4,InfiniteSteps180,38,72,4,105,trackB3,281,1056,281,4,1,5.973489,MaxSatDddLadderScl,0.001633227,ok,0.005937755,5,20,46,4
0.022853895,9.322188449848024,15.949999809265137,2246,25,341,InfiniteSteps180,39,202,341,132,trackB4,2809,6134,2809,22,1,57.44937,MaxSatDddLadderScl,0.034372161,ok,0.057225465,20,122,56,341
0.00469397,7.39344262295082,17.799999237060547,136,25,11,InfiniteSteps180,40,88,11,109,trackB5,526,1353,526,11,1,7.287692,MaxSatDddLadderScl,0.002530931,ok,0.007224038,5,28,47,11
0.00288646,4.89171974522293,15.199999809265137,93,25,2,InfiniteSteps180,41,45,2,103,trackB6,96,768,96,2,1,3.713613,MaxSatDddLadderScl,0.000797051,ok,0.003683074,5,1,40,2
0.019810213999999996,7.144179894179894,15.25,2865,25,318,InfiniteSteps180,42,137,318,124,trackB7,1819,5401,1819,24,1,37.176877999999995,MaxSatDddLadderScl,0.017142869,ok,0.0369526,24,77,34,318
0.0052810489999999995,7.453237410071942,13.399999618530273,72,25,12,InfiniteSteps180,43,118,12,109,trackB8,315,1036,315,12,1,8.345224,MaxSatDddLadderScl,0.003025309,ok,0.008305883,5,14,90,12
0.005736347,8.700507614213198,13.571428298950195,150,25,51,InfiniteSteps180,44,98,51,111,trackB9,630,1714,630,10,1,9.897515,MaxSatDddLadderScl,0.004077544,ok,0.0098134,7,42,44,51
0.0037776280000000003,5.122994652406417,12.857142448425293,126,25,41,InfiniteSteps180,45,45,41,102,trackB10,91,958,91,6,1,5.084525,MaxSatDddLadderScl,0.001252173,ok,0.005029387,7,2,35,41
0.023741251999999997,7.254088050314466,15.399999618530273,3202,25,391,InfiniteSteps180,46,174,391,121,trackB11,2100,5767,2100,26,1,47.404687,MaxSatDddLadderScl,0.023442706,ok,0.047183502,25,79,67,391
0.018893412,7.9423076923076925,16.214284896850586,970,25,88,InfiniteSteps180,47,243,88,123,trackB12,1223,3717,1223,88,2,57.438297999999996,MaxSatDddLadderScl,0.038355821,ok,0.057248748,14,79,73,88
0.05134589399999999,8.807723250201127,20.931034088134766,5915,33,81,InfiniteSteps180,48,243,81,112,stationA1,5251,10948,5251,46,1,148.839913,MaxSatDddLadderScl,0.097086871,ok,0.148432212,29,127,68,81
0.031329235999999996,9.38974358974359,19.0,3735,33,59,InfiniteSteps180,49,186,59,124,stationA2,4222,9155,4222,59,1,114.137726,MaxSatDddLadderScl,0.082461696,ok,0.113790074,25,106,19,59
