algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0013641060000000001,2.119047619047619,12.625,126,33,10,InfiniteSteps180,30,62,10,6,trackA7,192,445,192,10,1,1.641204,MaxSatDddLadderScl,0.000249032,0.001612464,8,5,45,10
0.09766042300000066,23.266121707538602,19.88888931274414,4862,33,146,InfiniteSteps180,31,409,146,127,trackA8,16252,25616,16252,73,3,14336.635424,MaxSatDddLadderScl,13.580767906,13.678427614,27,294,38,146
0.013925335000000004,4.9391727493917275,20.049999237060547,2616,33,43,InfiniteSteps180,32,226,43,20,trackA9,2399,4060,2399,43,1,32.276979,MaxSatDddLadderScl,0.018162696,0.032087428,20,106,75,43
0.005520484000000001,2.7448818897637794,18.176469802856445,1632,33,33,InfiniteSteps180,33,125,33,12,trackA10,878,1743,878,19,2,8.112285,MaxSatDddLadderScl,0.002530418,0.008050318,17,30,73,33
0.07372209199999702,26.871815940838125,20.482759475708008,6144,33,,InfiniteSteps180,34,304,96,212,trackA11,19164,32703,19164,96,1,,MaxSatDddLadderScl,121.313202868,121.386924455,29,206,0,141
0.06545026199999882,24.539389067524116,21.714284896850586,6393,33,,InfiniteSteps180,35,269,100,181,trackA12,18001,30527,18001,100,1,,MaxSatDddLadderScl,126.494892437,126.560342105,28,167,0,139
0.0054260229999999994,3.236760124610592,17.33333396911621,2022,25,14,InfiniteSteps180,36,118,14,17,trackB1,1138,2078,1138,14,1,10.47686,MaxSatDddLadderScl,0.004919485,0.010344949,18,41,61,14
0.001015688,1.908496732026144,14.800000190734863,87,25,26,InfiniteSteps180,37,48,26,5,trackB2,99,292,99,9,1,1.216415,MaxSatDddLadderScl,0.000166886,0.0011821,5,4,33,26
0.001275534,2.6416184971098264,16.799999237060547,136,20,4,InfiniteSteps180,38,61,4,7,trackB3,220,457,220,4,1,1.546715,MaxSatDddLadderScl,0.000256948,0.001531877,5,10,47,4
0.011673857999999995,6.235562310030395,15.949999809265137,2246,25,341,InfiniteSteps180,39,187,341,33,trackB4,2622,4103,2622,22,1,49.79339,MaxSatDddLadderScl,0.037943701,0.049616964,20,108,55,341
0.0021306709999999998,4.229508196721311,17.799999237060547,136,25,11,InfiniteSteps180,40,86,11,12,trackB5,452,774,452,11,1,3.163295,MaxSatDddLadderScl,0.00097668,0.003106882,5,33,40,11
0.000767709,1.7070063694267517,15.199999809265137,93,25,2,InfiniteSteps180,41,41,2,4,trackB6,95,268,95,2,1,0.855734,MaxSatDddLadderScl,7.4465e-05,0.000841583,5,1,36,2
0.008957293000000002,4.25,15.25,2865,25,318,InfiniteSteps180,42,131,318,29,trackB7,1786,3213,1786,24,1,28.043457,MaxSatDddLadderScl,0.018949173,0.02790571,24,80,25,318
