algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.020652703,7.964467005076142,13.571428298950195,150,25,35,InfiniteSteps180,20,66,35,105,origB9,38,1569,501,66,1,33.743085,SatDddSclTotalizer,0.012641826,ok,11.179616,11.179616,33.284656000000005,33.284656000000005,0.033294085,7,24,36,35,1
0.021239053,8.56842105263158,11.375,130,25,34,InfiniteSteps180,21,48,34,105,origB10,33,1628,501,48,1,31.493818,SatDddSclTotalizer,0.009775871,ok,11.36094,11.36094,31.005244,31.005244,0.031014554,8,16,26,34,1
0.12956556800000002,10.567295597484277,15.399999618530273,3202,25,425,InfiniteSteps180,22,115,425,122,origB11,697,8401,2722,115,1,306.54096,SatDddSclTotalizer,0.173408018,ok,11.751172,11.751172,302.955216,302.955216,0.302973165,25,100,6,425,1
0.020581999,4.826923076923077,16.214284896850586,970,25,6,InfiniteSteps180,23,36,6,105,origB12,32,2259,232,36,1,28.389875,SatDddSclTotalizer,0.007242342,ok,11.445167,11.445167,27.814787,27.814787,0.027823915,14,14,19,6,1
0.154202344,14.376508447304907,20.931034088134766,5915,33,60,InfiniteSteps180,24,249,60,155,trackA1,907,17870,9409,248,2,735.426743,SatDddSclTotalizer,0.578126654,ok,732.318334,32.118234,732.318334,409.944207,0.732328707,29,176,66,60,1
0.10299432399999997,14.66974358974359,19.0,3735,33,48,InfiniteSteps180,25,225,48,146,trackA2,691,14303,7522,224,1,610.4332999999999,SatDddSclTotalizer,0.505018828,ok,608.0018379999999,21.894940000000002,608.0018379999999,500.56444200000004,0.608012665,25,136,82,48,1
0.046351997000000006,10.878415300546449,22.375,2061,33,18,InfiniteSteps180,26,119,18,120,trackA3,297,7963,4149,119,1,138.54607299999998,SatDddSclTotalizer,0.090943891,ok,11.597592,11.597592,137.28511500000002,137.28511500000002,0.137295563,16,91,23,18,1
0.03210497799999999,8.472826086956522,19.214284896850586,1175,33,18,InfiniteSteps180,27,109,18,124,trackA4,146,4677,2007,109,1,78.455261,SatDddSclTotalizer,0.04554922,ok,11.567737,11.567737,77.643855,77.643855,0.077653802,14,68,36,18,1
0.024995902999999996,6.827004219409282,19.25,876,33,19,InfiniteSteps180,28,66,19,110,trackA5,92,3236,1100,66,1,47.290298,SatDddSclTotalizer,0.02158039,ok,11.416279,11.416279,46.566632,46.566632,0.046575853,12,41,20,19,1
0.018424522999999998,5.176470588235294,18.625,307,33,11,InfiniteSteps180,29,54,11,103,trackA6,23,1584,372,54,1,28.578408,SatDddSclTotalizer,0.00978934,ok,11.346704,11.346704,28.205036,28.205036,0.028213464,8,13,37,11,1
0.019608110999999998,8.971428571428572,12.625,126,33,10,InfiniteSteps180,30,90,10,107,trackA7,40,1884,670,90,1,37.609278,SatDddSclTotalizer,0.017628246,ok,11.283473,11.283473,37.227879,37.227879,0.037236018,8,24,62,10,1
0.3071863999999991,46.421435059037236,19.88888931274414,4862,33,146,InfiniteSteps180,31,370,146,328,trackA8,4630,51110,25365,369,1,34382.413045,SatDddSclTotalizer,34.066259426,ok,34373.432274,21.930477,34373.432274,24989.444327,34.37344545,27,305,56,146,1
0.08431858000000003,14.405109489051094,20.049999237060547,2616,33,43,InfiniteSteps180,32,232,43,120,trackA9,525,11841,6408,232,1,438.38676,SatDddSclTotalizer,0.351790966,ok,327.01194,22.043022999999998,436.095952,436.095952,0.43610925,20,148,79,43,1
0.036089878,7.110236220472441,18.176469802856445,1632,33,33,InfiniteSteps180,33,70,33,111,trackA10,146,4515,1480,70,1,69.61044700000001,SatDddSclTotalizer,0.032051089,ok,11.909974,11.909974,68.131067,68.131067,0.068140289,17,43,21,33,1
