algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.2511669730000108,48.5032154340836,21.714284896850586,6393,33,,InfiniteSteps180,59,162,80,361,stationA12,6756,60338,27055,162,1,120084.448237,SatDddScl,119.82513011099999,timeout,31.857280000000003,31.857280000000003,,,120.076296865,28,160,0,160,1
0.559818634,10.419003115264797,17.33333396911621,2022,25,30,InfiniteSteps180,60,233,30,42,stationB1,321,6689,4426,233,2,819.1004240000001,SatDddScl,0.258718348,ok,772.9944859999999,529.5144849999999,818.524419,818.524419,0.818536699,18,119,108,30,1
0.014572132,4.73202614379085,14.800000190734863,87,25,29,InfiniteSteps180,61,92,29,24,stationB2,42,724,365,91,1,26.508056,SatDddScl,0.011797483,ok,26.361905,11.184191,26.361905,18.021535,0.026369325,5,22,64,29,1
0.013658263,4.375722543352601,16.799999237060547,136,20,6,InfiniteSteps180,62,67,6,18,stationB3,27,757,454,67,1,19.893614,SatDddScl,0.006140531,ok,11.193069,11.193069,19.79113,19.79113,0.01979848,5,15,49,6,1
0.047891248,12.044072948328267,15.949999809265137,2246,25,355,InfiniteSteps180,63,163,355,52,stationB4,451,7925,4974,162,1,478.52610699999997,SatDddScl,0.429120953,ok,477.002094,11.326996000000001,477.002094,302.536223,0.477011919,20,94,59,355,1
0.022457584000000003,8.114754098360656,17.799999237060547,136,25,10,InfiniteSteps180,64,76,10,28,stationB5,92,1485,804,75,1,33.403974000000005,SatDddScl,0.010790995,ok,33.241592,18.50082,33.241592,29.92004,0.033248287,5,31,41,10,1
0.013072272000000001,3.535031847133758,15.199999809265137,93,25,5,InfiniteSteps180,65,39,5,9,stationB6,15,555,322,39,1,16.079634,SatDddScl,0.002915869,ok,11.580466,11.580466,15.978702,15.978702,0.015987866,5,7,29,5,1
0.055546192999999966,12.066137566137566,15.25,2865,25,339,InfiniteSteps180,66,164,339,61,stationB7,545,9122,5575,163,1,711.259478,SatDddScl,0.654194432,ok,709.729665,11.260693,709.729665,589.336875,0.709740348,24,104,50,339,1
0.014191173999999999,6.107913669064748,13.399999618530273,72,25,16,InfiniteSteps180,67,87,16,23,stationB8,44,849,510,87,1,23.605774,SatDddScl,0.009294353,ok,11.120925999999999,11.120925999999999,23.477623,23.477623,0.023485236,5,32,50,16,1
0.015244314,7.152284263959391,13.571428298950195,150,25,70,InfiniteSteps180,68,60,70,19,stationB9,82,1409,808,60,1,23.313460000000003,SatDddScl,0.007905606,ok,11.325277999999999,11.325277999999999,23.140840999999998,23.140840999999998,0.023149607,7,36,17,70,1
0.012638552999999999,2.3689839572192515,12.857142448425293,126,25,53,InfiniteSteps180,69,41,53,8,stationB10,15,443,180,41,1,16.037293000000002,SatDddScl,0.003313668,ok,11.186473000000001,11.186473000000001,15.942653000000002,15.942653000000002,0.015951896,7,11,24,53,1
0.06368065600000006,12.650314465408805,15.399999618530273,3202,25,415,InfiniteSteps180,70,207,415,47,stationB11,620,10057,6123,206,2,1233.0361409999998,SatDddScl,1.167532078,ok,1231.2007839999999,11.260764,1231.2007839999999,948.1299439999999,1.231212468,25,102,94,415,1
0.03405941700000001,11.893162393162394,16.214284896850586,970,25,98,InfiniteSteps180,71,191,98,73,stationB12,437,5566,2926,191,1,195.886986,SatDddScl,0.16097218,ok,193.982001,11.386166,195.02129200000002,195.02129200000002,0.195031317,14,102,82,98,1
